[0, -454, 5, -460, 6, -465, 5, -465, 6, -474, 0, -481, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 0, -586, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -454, 5, -460, 6, -465, 5, -465, 6, -474, 0, -481, 0, -427, 3, -433, 4, -433, 10, -433, 3, -445, 4, -445, 10, -446, 0, -454, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 0, -586, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -454, 5, -460, 6, -465, 5, -465, 6, -474, 0, -481, 0, -427, 3, -433, 4, -433, 10, -433, 3, -445, 4, -445, 10, -446, 0, -454, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 0, -586, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -437, 10, -443, 10, -452, 6, -461, 5, -461, 5, -466, 6, -475, 0, -482, 0, -427, 3, -433, 4, -433, 3, -445, 4, -445, 0, -455, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 0, -586, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -437, 10, -443, 10, -452, 6, -461, 5, -461, 5, -466, 6, -475, 0, -482, 0, -427, 4, -433, 3, -433, 4, -445, 3, -445, 0, -455, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 0, -586, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -454, 5, -460, 6, -465, 5, -465, 6, -474, 0, -481, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 0, -586, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -454, 5, -460, 6, -465, 5, -465, 6, -474, 0, -481, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 0, -586, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -437, 10, -443, 10, -452, 6, -461, 5, -461, 5, -466, 6, -475, 0, -482, 0, -427, 4, -433, 3, -433, 4, -445, 3, -445, 0, -455, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 0, -586, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -454, 5, -460, 6, -465, 5, -465, 6, -474, 0, -481, 0, -427, 3, -433, 4, -433, 10, -433, 3, -445, 4, -445, 10, -446, 0, -454, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 0, -586, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -437, 10, -443, 10, -452, 6, -461, 5, -461, 5, -466, 6, -475, 0, -482, 0, -427, 3, -433, 4, -433, 3, -445, 4, -445, 0, -455, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 0, -586, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
