[]
[]
[]
[]
[]
[0, -424, 1, -427, 5, -433, 3, -433, 4, -433, 4, -445, 3, -445, 5, -455, 1, -466, 0, -472, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 2, -452, 6, -459, 2, -470, 6, -472, 0, -479]
[0, -424, 1, -427, 5, -433, 3, -433, 4, -433, 4, -445, 3, -445, 5, -455, 1, -466, 0, -472, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 2, -452, 6, -459, 2, -470, 6, -472, 0, -479]
[0, -424, 1, -427, 5, -433, 3, -433, 4, -433, 4, -445, 3, -445, 5, -455, 1, -466, 0, -472, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 2, -452, 6, -459, 2, -470, 6, -472, 0, -479]
[0, -424, 1, -427, 5, -433, 3, -433, 4, -433, 4, -445, 3, -445, 5, -455, 1, -466, 0, -472, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 2, -452, 6, -459, 2, -470, 6, -472, 0, -479]
[0, -424, 1, -427, 5, -433, 3, -433, 4, -433, 4, -445, 3, -445, 5, -455, 1, -466, 0, -472, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 2, -452, 6, -459, 2, -470, 6, -472, 0, -479]
[0, -424, 1, -427, 5, -433, 3, -433, 4, -433, 4, -445, 3, -445, 5, -455, 1, -466, 0, -472, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 2, -452, 6, -459, 2, -470, 6, -472, 0, -479]
[0, -427, 10, -433, 3, -433, 4, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -454, 5, -460, 5, -465, 0, -475, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 1, -452, 2, -452, 6, -459, 1, -470, 2, -470, 6, -472, 0, -479]
[0, -427, 10, -433, 3, -433, 4, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -454, 5, -460, 5, -465, 0, -475, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 1, -452, 2, -452, 6, -459, 1, -470, 2, -470, 6, -472, 0, -479]
[0, -427, 10, -433, 3, -433, 4, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -454, 5, -460, 5, -465, 0, -475, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 1, -452, 2, -452, 6, -459, 1, -470, 2, -470, 6, -472, 0, -479]
[0, -427, 10, -433, 3, -433, 4, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -454, 5, -460, 5, -465, 0, -475, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 1, -452, 2, -452, 6, -459, 1, -470, 2, -470, 6, -472, 0, -479]
[0, -427, 10, -433, 3, -433, 4, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -454, 5, -460, 5, -465, 0, -475, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 1, -452, 2, -452, 6, -459, 1, -470, 2, -470, 6, -472, 0, -479]
[0, -427, 10, -433, 3, -433, 4, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -454, 5, -460, 5, -465, 0, -475, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 1, -452, 2, -452, 6, -459, 1, -470, 2, -470, 6, -472, 0, -479]
[0, -427, 10, -433, 3, -433, 4, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -454, 5, -460, 5, -465, 0, -475, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 1, -452, 2, -452, 6, -459, 1, -470, 2, -470, 6, -472, 0, -479]
[0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 0, -455, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 5, -459, 5, -464, 0, -474, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 1, -452, 2, -452, 6, -459, 1, -470, 2, -470, 6, -472, 0, -479]
