[0, -420, 3, -426, 4, -426, 5, -426, 1, -434, 3, -445, 4, -445, 5, -455, 1, -466, 0, -472, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 2, -452, 6, -459, 2, -470, 6, -472, 0, -479]
[0, -420, 3, -426, 4, -426, 5, -426, 1, -434, 3, -445, 4, -445, 5, -455, 1, -466, 0, -472, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 2, -452, 6, -459, 2, -470, 6, -472, 0, -479]
[0, -420, 3, -426, 4, -426, 5, -426, 1, -434, 3, -445, 4, -445, 5, -455, 1, -466, 0, -472, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 2, -452, 6, -459, 2, -470, 6, -472, 0, -479]
[0, -420, 3, -426, 4, -426, 5, -426, 1, -434, 3, -445, 4, -445, 5, -455, 1, -466, 0, -472, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 2, -452, 6, -459, 2, -470, 6, -472, 0, -479]
[0, -420, 3, -426, 4, -426, 5, -426, 1, -434, 3, -445, 4, -445, 5, -455, 1, -466, 0, -472, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 2, -452, 6, -459, 2, -470, 6, -472, 0, -479]
[0, -420, 3, -426, 4, -426, 5, -426, 1, -434, 3, -445, 4, -445, 5, -455, 1, -466, 0, -472, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 2, -452, 6, -459, 2, -470, 6, -472, 0, -479]
[0, -420, 3, -426, 4, -426, 5, -426, 1, -434, 3, -445, 4, -445, 5, -455, 1, -466, 0, -472, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599, 0, -437, 10, -443, 10, -452, 0, -460, 0, -567, 8, -572, 8, -580, 0, -586, 0, -449, 2, -452, 6, -459, 2, -470, 6, -472, 0, -479]
[0, -434, 1, -437, 10, -443, 10, -452, 5, -459, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -427, 3, -433, 3, -445, 2, -452, 2, -459, 0, -465, 0, -427, 4, -433, 4, -445, 0, -455, 0, -575, 9, -585, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 7, -586, 7, -594, 0, -600]
[0, -434, 1, -437, 10, -443, 10, -452, 5, -459, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -427, 3, -433, 3, -445, 2, -452, 2, -459, 0, -465, 0, -427, 4, -433, 4, -445, 0, -455, 0, -575, 9, -585, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 7, -586, 7, -594, 0, -600]
[0, -434, 1, -437, 10, -443, 10, -452, 5, -459, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -427, 3, -433, 3, -445, 2, -452, 2, -459, 0, -465, 0, -427, 4, -433, 4, -445, 0, -455, 0, -575, 9, -585, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 7, -586, 7, -594, 0, -600]
[0, -434, 1, -437, 10, -443, 10, -452, 5, -459, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -427, 3, -433, 3, -445, 2, -452, 2, -459, 0, -465, 0, -427, 4, -433, 4, -445, 0, -455, 0, -575, 9, -585, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 7, -586, 7, -594, 0, -600]
[0, -434, 1, -437, 10, -443, 10, -452, 5, -459, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -427, 3, -433, 3, -445, 2, -452, 2, -459, 0, -465, 0, -427, 4, -433, 4, -445, 0, -455, 0, -575, 9, -585, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 7, -586, 7, -594, 0, -600]
[0, -434, 1, -437, 10, -443, 10, -452, 5, -459, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -427, 3, -433, 3, -445, 2, -452, 2, -459, 0, -465, 0, -427, 4, -433, 4, -445, 0, -455, 0, -575, 9, -585, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 7, -586, 7, -594, 0, -600]
[0, -434, 1, -437, 10, -443, 10, -452, 5, -459, 6, -459, 5, -464, 1, -475, 6, -477, 0, -484, 0, -427, 3, -433, 3, -445, 2, -452, 2, -459, 0, -465, 0, -427, 4, -433, 4, -445, 0, -455, 0, -575, 9, -585, 9, -590, 0, -599, 0, -567, 8, -572, 8, -580, 7, -586, 7, -594, 0, -600]
[0, -427, 3, -433, 5, -433, 4, -433, 4, -445, 3, -445, 1, -452, 5, -459, 1, -470, 0, -476, 0, -567, 8, -572, 8, -580, 9, -591, 9, -596, 0, -605, 0, -458, 6, -469, 6, -478, 0, -485, 0, -575, 7, -581, 7, -589, 0, -595, 0, -437, 10, -443, 10, -452, 2, -457, 2, -464, 0, -470]
