[0, -427, 3, -433, 4, -433, 10, -433, 5, -433, 3, -445, 4, -445, 10, -446, 5, -455, 0, -465, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -427, 4, -433, 5, -433, 3, -433, 4, -445, 3, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 4, -433, 5, -433, 3, -433, 4, -445, 3, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 4, -433, 5, -433, 3, -433, 4, -445, 3, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -563, 8, -568, 9, -573, 7, -581, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 2, -470, 1, -470, 0, -476]
[0, -451, 1, -454, 2, -454, 5, -460, 6, -465, 5, -465, 1, -476, 2, -476, 6, -478, 0, -485, 0, -567, 8, -572, 8, -580, 0, -586, 0, -428, 3, -434, 10, -434, 4, -434, 4, -446, 3, -446, 10, -447, 0, -455, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 2, -454, 5, -460, 6, -465, 5, -465, 1, -476, 2, -476, 6, -478, 0, -485, 0, -567, 8, -572, 8, -580, 0, -586, 0, -428, 3, -434, 10, -434, 4, -434, 4, -446, 3, -446, 10, -447, 0, -455, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 2, -454, 5, -460, 6, -465, 5, -465, 1, -476, 2, -476, 6, -478, 0, -485, 0, -567, 8, -572, 8, -580, 0, -586, 0, -428, 3, -434, 10, -434, 4, -434, 4, -446, 3, -446, 10, -447, 0, -455, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 2, -454, 5, -460, 6, -465, 5, -465, 1, -476, 2, -476, 6, -478, 0, -485, 0, -567, 8, -572, 8, -580, 0, -586, 0, -428, 3, -434, 10, -434, 4, -434, 4, -446, 3, -446, 10, -447, 0, -455, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 2, -454, 5, -460, 6, -465, 5, -465, 1, -476, 2, -476, 6, -478, 0, -485, 0, -567, 8, -572, 8, -580, 0, -586, 0, -428, 3, -434, 10, -434, 4, -434, 4, -446, 3, -446, 10, -447, 0, -455, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 2, -454, 5, -460, 6, -465, 5, -465, 1, -476, 2, -476, 6, -478, 0, -485, 0, -567, 8, -572, 8, -580, 0, -586, 0, -428, 3, -434, 10, -434, 4, -434, 4, -446, 3, -446, 10, -447, 0, -455, 0, -564, 7, -570, 9, -582, 7, -589, 9, -590, 0, -599]
