[0, -454, 5, -460, 6, -465, 5, -465, 6, -474, 0, -481, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -454, 5, -460, 6, -465, 5, -465, 6, -474, 0, -481, 0, -427, 3, -433, 4, -433, 10, -433, 3, -445, 4, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -454, 5, -460, 6, -465, 5, -465, 6, -474, 0, -481, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -454, 5, -460, 6, -465, 5, -465, 6, -474, 0, -481, 0, -427, 3, -433, 4, -433, 10, -433, 3, -445, 4, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -454, 5, -460, 6, -465, 5, -465, 6, -474, 0, -481, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 1, -463, 2, -463, 1, -470, 2, -470, 0, -476]
[0, -454, 5, -460, 5, -465, 6, -465, 1, -473, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 2, -470, 0, -476]
[0, -454, 5, -460, 5, -465, 6, -465, 1, -473, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 2, -470, 0, -476]
[0, -454, 5, -460, 5, -465, 6, -465, 1, -473, 1, -480, 6, -482, 0, -489, 0, -427, 3, -433, 4, -433, 10, -433, 3, -445, 4, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 2, -470, 0, -476]
[0, -454, 5, -460, 5, -465, 6, -465, 1, -473, 1, -480, 6, -482, 0, -489, 0, -427, 3, -433, 4, -433, 10, -433, 3, -445, 4, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 2, -470, 0, -476]
[0, -454, 5, -460, 5, -465, 6, -465, 1, -473, 1, -480, 6, -482, 0, -489, 0, -427, 3, -433, 4, -433, 10, -433, 3, -445, 4, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 2, -470, 0, -476]
[0, -454, 5, -460, 5, -465, 6, -465, 1, -473, 1, -480, 6, -482, 0, -489, 0, -427, 3, -433, 4, -433, 10, -433, 3, -445, 4, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 2, -470, 0, -476]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 1, -476, 6, -478, 0, -485, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 10, -453, 10, -462, 0, -470, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 2, -470, 0, -476]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 1, -476, 6, -478, 0, -485, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 10, -453, 10, -462, 0, -470, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 2, -470, 0, -476]
[0, -451, 1, -454, 5, -460, 6, -465, 5, -465, 1, -476, 6, -478, 0, -485, 0, -427, 3, -433, 4, -433, 4, -445, 3, -445, 10, -453, 10, -462, 0, -470, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 2, -470, 0, -476]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 3, -433, 4, -433, 10, -433, 3, -445, 4, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -451, 1, -454, 5, -460, 5, -465, 6, -465, 2, -473, 2, -480, 1, -480, 6, -482, 0, -489, 0, -427, 4, -433, 3, -433, 10, -433, 4, -445, 3, -445, 10, -446, 0, -454, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
