[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 5, -433, 4, -433, 3, -433, 3, -445, 4, -445, 10, -453, 10, -462, 5, -471, 0, -481, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599, 0, -460, 2, -463, 1, -463, 2, -470, 1, -470, 0, -476]
[0, -427, 10, -433, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 2, -452, 10, -462, 2, -469, 5, -476, 0, -486, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 2, -452, 10, -462, 2, -469, 5, -476, 0, -486, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 2, -452, 10, -462, 2, -469, 5, -476, 0, -486, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 2, -452, 10, -462, 2, -469, 5, -476, 0, -486, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 2, -452, 10, -462, 2, -469, 5, -476, 0, -486, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 2, -452, 10, -462, 2, -469, 5, -476, 0, -486, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 2, -452, 10, -462, 2, -469, 5, -476, 0, -486, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 2, -452, 10, -462, 2, -469, 5, -476, 0, -486, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 2, -452, 10, -462, 2, -469, 5, -476, 0, -486, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 2, -452, 10, -462, 2, -469, 5, -476, 0, -486, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 2, -452, 10, -462, 2, -469, 5, -476, 0, -486, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 2, -452, 10, -462, 2, -469, 5, -476, 0, -486, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 2, -452, 10, -462, 2, -469, 5, -476, 0, -486, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 3, -433, 4, -433, 5, -433, 4, -445, 3, -445, 2, -452, 10, -462, 2, -469, 5, -476, 0, -486, 0, -460, 1, -463, 1, -470, 6, -477, 6, -486, 0, -493, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 4, -433, 3, -433, 10, -433, 5, -433, 3, -445, 4, -445, 10, -446, 2, -451, 1, -458, 5, -465, 1, -476, 2, -476, 0, -482, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 4, -433, 3, -433, 10, -433, 5, -433, 3, -445, 4, -445, 10, -446, 2, -451, 1, -458, 5, -465, 1, -476, 2, -476, 0, -482, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 4, -433, 3, -433, 10, -433, 5, -433, 3, -445, 4, -445, 10, -446, 2, -451, 1, -458, 5, -465, 1, -476, 2, -476, 0, -482, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 4, -433, 3, -433, 10, -433, 5, -433, 3, -445, 4, -445, 10, -446, 2, -451, 1, -458, 5, -465, 1, -476, 2, -476, 0, -482, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 4, -433, 3, -433, 10, -433, 5, -433, 3, -445, 4, -445, 10, -446, 2, -451, 1, -458, 5, -465, 1, -476, 2, -476, 0, -482, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 4, -433, 3, -433, 10, -433, 5, -433, 3, -445, 4, -445, 10, -446, 2, -451, 1, -458, 5, -465, 1, -476, 2, -476, 0, -482, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 4, -433, 3, -433, 10, -433, 5, -433, 3, -445, 4, -445, 10, -446, 2, -451, 1, -458, 5, -465, 1, -476, 2, -476, 0, -482, 0, -458, 6, -469, 6, -478, 0, -485, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
[0, -427, 10, -433, 5, -433, 4, -433, 3, -433, 4, -445, 3, -445, 10, -446, 5, -455, 6, -455, 1, -463, 2, -470, 2, -477, 1, -477, 6, -479, 0, -486, 0, -562, 7, -568, 8, -577, 9, -582, 7, -589, 8, -589, 9, -590, 0, -599]
