0	Solution - 1608	185	815	32	1	19	[0, 19, 34, 18, 45, 34, 18, 19, 45, 0, 0, 5, 3, 4, 3, 4, 46, 46, 5, 0, 0, 7, 48, 11, 48, 8, 7, 8, 11, 0, 0, 21, 21, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 26, 30, 30, 37, 37, 14, 14, 26, 0, 0, 22, 50, 50, 22, 40, 36, 40, 36, 0, 0, 32, 20, 31, 20, 42, 31, 42, 32, 0, 0, 49, 35, 49, 13, 35, 13, 0, 0, 23, 2, 23, 6, 2, 6, 0, 0, 10, 10, 0, 0, 1, 1, 0, 0, 9, 38, 38, 47, 9, 47, 0, 0, 16, 25, 39, 16, 25, 28, 39, 28, 0, 0, 24, 24, 33, 33, 0, 0, 43, 43, 0, 0, 29, 29, 0, 0, 41, 41, 0, 0, 17, 17, 0]
1	Solution - 1335	177	797	19	1	19	[0, 50, 31, 40, 31, 50, 22, 22, 40, 0, 0, 5, 3, 4, 3, 4, 46, 46, 5, 0, 0, 7, 48, 11, 48, 8, 7, 8, 11, 0, 0, 21, 21, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 26, 30, 30, 37, 37, 14, 14, 26, 0, 0, 19, 42, 42, 18, 35, 35, 18, 19, 0, 0, 23, 2, 23, 6, 2, 6, 0, 0, 49, 20, 13, 20, 32, 49, 32, 13, 0, 0, 45, 16, 25, 16, 25, 33, 45, 33, 0, 0, 1, 1, 0, 0, 10, 10, 0, 0, 24, 24, 39, 28, 39, 43, 43, 28, 0, 0, 34, 34, 0, 0, 36, 41, 38, 36, 41, 38, 0, 0, 29, 29, 0, 0, 47, 47, 0, 0, 9, 9, 0, 0, 17, 17, 0]
2	Solution - 1271	185	834	12	1	21	[0, 11, 47, 47, 11, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 7, 8, 7, 8, 0, 0, 21, 21, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 26, 30, 48, 37, 30, 37, 48, 26, 0, 0, 22, 50, 50, 22, 40, 36, 40, 36, 0, 0, 32, 20, 31, 20, 42, 31, 42, 32, 0, 0, 19, 19, 0, 0, 23, 1, 23, 6, 1, 6, 0, 0, 10, 10, 0, 0, 49, 49, 35, 13, 18, 35, 13, 18, 0, 0, 45, 16, 25, 16, 25, 33, 45, 33, 0, 0, 2, 2, 0, 0, 38, 14, 38, 14, 9, 9, 0, 0, 34, 34, 0, 0, 28, 43, 28, 43, 0, 0, 41, 39, 39, 41, 0, 0, 29, 29, 0, 0, 24, 24, 0, 0, 17, 17, 0]
3	Solution - 1271	185	834	12	1	21	[0, 11, 47, 47, 11, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 7, 8, 7, 8, 0, 0, 21, 21, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 26, 30, 48, 37, 30, 37, 48, 26, 0, 0, 22, 50, 50, 22, 40, 36, 40, 36, 0, 0, 32, 20, 31, 20, 42, 31, 42, 32, 0, 0, 19, 19, 0, 0, 23, 1, 23, 6, 1, 6, 0, 0, 10, 10, 0, 0, 49, 49, 35, 13, 18, 35, 13, 18, 0, 0, 45, 16, 25, 16, 25, 33, 45, 33, 0, 0, 2, 2, 0, 0, 38, 14, 38, 14, 9, 9, 0, 0, 34, 34, 0, 0, 28, 43, 28, 43, 0, 0, 41, 39, 39, 41, 0, 0, 29, 29, 0, 0, 24, 24, 0, 0, 17, 17, 0]
4	Solution - 1271	185	834	12	1	21	[0, 11, 47, 47, 11, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 7, 8, 7, 8, 0, 0, 21, 21, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 26, 30, 48, 37, 30, 37, 48, 26, 0, 0, 22, 50, 50, 22, 40, 36, 40, 36, 0, 0, 32, 20, 31, 20, 42, 31, 42, 32, 0, 0, 19, 19, 0, 0, 23, 1, 23, 6, 1, 6, 0, 0, 10, 10, 0, 0, 49, 49, 35, 13, 18, 35, 13, 18, 0, 0, 45, 16, 25, 16, 25, 33, 45, 33, 0, 0, 2, 2, 0, 0, 38, 14, 38, 14, 9, 9, 0, 0, 34, 34, 0, 0, 28, 43, 28, 43, 0, 0, 41, 39, 39, 41, 0, 0, 29, 29, 0, 0, 24, 24, 0, 0, 17, 17, 0]
5	Solution - 1271	185	834	12	1	21	[0, 11, 47, 47, 11, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 7, 8, 7, 8, 0, 0, 21, 21, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 26, 30, 48, 37, 30, 37, 48, 26, 0, 0, 22, 50, 50, 22, 40, 36, 40, 36, 0, 0, 32, 20, 31, 20, 42, 31, 42, 32, 0, 0, 19, 19, 0, 0, 23, 1, 23, 6, 1, 6, 0, 0, 10, 10, 0, 0, 49, 49, 35, 13, 18, 35, 13, 18, 0, 0, 45, 16, 25, 16, 25, 33, 45, 33, 0, 0, 2, 2, 0, 0, 38, 14, 38, 14, 9, 9, 0, 0, 34, 34, 0, 0, 28, 43, 28, 43, 0, 0, 41, 39, 39, 41, 0, 0, 29, 29, 0, 0, 24, 24, 0, 0, 17, 17, 0]
6	Solution - 1002	173	775	3	1	18	[0, 23, 23, 44, 12, 12, 44, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 21, 7, 47, 11, 21, 7, 11, 47, 0, 0, 26, 8, 9, 8, 26, 9, 0, 0, 48, 37, 30, 30, 37, 48, 0, 0, 32, 20, 20, 42, 31, 42, 32, 31, 0, 0, 22, 50, 50, 22, 40, 36, 40, 36, 0, 0, 10, 10, 0, 0, 19, 19, 0, 0, 2, 1, 2, 1, 6, 6, 0, 0, 35, 15, 15, 49, 18, 49, 35, 18, 0, 0, 45, 45, 33, 33, 14, 14, 0, 0, 34, 25, 39, 34, 41, 25, 39, 41, 0, 0, 27, 27, 0, 0, 13, 13, 24, 16, 16, 24, 0, 0, 38, 28, 43, 28, 43, 38, 0, 0, 29, 29, 0, 0, 17, 17, 0]
7	Solution - 1002	173	775	3	1	18	[0, 23, 23, 44, 12, 12, 44, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 21, 7, 47, 11, 21, 7, 11, 47, 0, 0, 26, 8, 9, 8, 26, 9, 0, 0, 48, 37, 30, 30, 37, 48, 0, 0, 32, 20, 20, 42, 31, 42, 32, 31, 0, 0, 22, 50, 50, 22, 40, 36, 40, 36, 0, 0, 10, 10, 0, 0, 19, 19, 0, 0, 2, 1, 2, 1, 6, 6, 0, 0, 35, 15, 15, 49, 18, 49, 35, 18, 0, 0, 45, 45, 33, 33, 14, 14, 0, 0, 34, 25, 39, 34, 41, 25, 39, 41, 0, 0, 27, 27, 0, 0, 13, 13, 24, 16, 16, 24, 0, 0, 38, 28, 43, 28, 43, 38, 0, 0, 29, 29, 0, 0, 17, 17, 0]
8	Solution - 1002	173	775	3	1	18	[0, 23, 23, 44, 12, 12, 44, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 21, 7, 47, 11, 21, 7, 11, 47, 0, 0, 26, 8, 9, 8, 26, 9, 0, 0, 48, 37, 30, 30, 37, 48, 0, 0, 32, 20, 20, 42, 31, 42, 32, 31, 0, 0, 22, 50, 50, 22, 40, 36, 40, 36, 0, 0, 10, 10, 0, 0, 19, 19, 0, 0, 2, 1, 2, 1, 6, 6, 0, 0, 35, 15, 15, 49, 18, 49, 35, 18, 0, 0, 45, 45, 33, 33, 14, 14, 0, 0, 34, 25, 39, 34, 41, 25, 39, 41, 0, 0, 27, 27, 0, 0, 13, 13, 24, 16, 16, 24, 0, 0, 38, 28, 43, 28, 43, 38, 0, 0, 29, 29, 0, 0, 17, 17, 0]
9	Solution - 1002	173	775	3	1	18	[0, 23, 23, 44, 12, 12, 44, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 21, 7, 47, 11, 21, 7, 11, 47, 0, 0, 26, 8, 9, 8, 26, 9, 0, 0, 48, 37, 30, 30, 37, 48, 0, 0, 32, 20, 20, 42, 31, 42, 32, 31, 0, 0, 22, 50, 50, 22, 40, 36, 40, 36, 0, 0, 10, 10, 0, 0, 19, 19, 0, 0, 2, 1, 2, 1, 6, 6, 0, 0, 35, 15, 15, 49, 18, 49, 35, 18, 0, 0, 45, 45, 33, 33, 14, 14, 0, 0, 34, 25, 39, 34, 41, 25, 39, 41, 0, 0, 27, 27, 0, 0, 13, 13, 24, 16, 16, 24, 0, 0, 38, 28, 43, 28, 43, 38, 0, 0, 29, 29, 0, 0, 17, 17, 0]
