0	Solution - 1591	184	827	29	1	20	[0, 19, 22, 45, 19, 22, 25, 25, 45, 0, 0, 5, 3, 4, 3, 4, 46, 46, 5, 0, 0, 7, 48, 11, 48, 8, 7, 8, 11, 0, 0, 21, 21, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 26, 30, 30, 37, 37, 14, 14, 26, 0, 0, 34, 50, 24, 50, 36, 34, 24, 36, 0, 0, 32, 20, 31, 20, 42, 31, 42, 32, 0, 0, 49, 49, 35, 13, 18, 35, 13, 18, 0, 0, 23, 2, 23, 6, 2, 6, 0, 0, 10, 10, 0, 0, 1, 1, 0, 0, 9, 38, 38, 47, 9, 47, 0, 0, 40, 40, 33, 33, 0, 0, 39, 39, 28, 28, 0, 0, 43, 43, 0, 0, 29, 29, 0, 0, 41, 41, 0, 0, 16, 16, 0, 0, 17, 17, 0]
1	Solution - 1295	185	830	14	1	20	[0, 7, 48, 11, 48, 8, 7, 8, 11, 0, 0, 5, 3, 4, 3, 4, 46, 46, 5, 0, 0, 21, 21, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 26, 30, 30, 37, 37, 14, 14, 26, 0, 0, 22, 50, 50, 22, 40, 36, 40, 36, 0, 0, 32, 20, 31, 20, 42, 31, 42, 32, 0, 0, 19, 19, 0, 0, 23, 1, 23, 6, 1, 6, 0, 0, 10, 10, 0, 0, 49, 49, 35, 13, 18, 35, 13, 18, 0, 0, 45, 16, 25, 16, 25, 33, 45, 33, 0, 0, 2, 2, 0, 0, 9, 38, 38, 47, 9, 47, 0, 0, 34, 34, 0, 0, 28, 43, 28, 43, 0, 0, 41, 39, 39, 41, 0, 0, 29, 29, 0, 0, 24, 24, 0, 0, 17, 17, 0]
2	Solution - 1235	181	807	13	1	19	[0, 21, 7, 47, 11, 21, 7, 11, 47, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 26, 8, 9, 8, 26, 9, 0, 0, 48, 37, 30, 30, 37, 48, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 32, 20, 31, 20, 42, 31, 42, 32, 0, 0, 22, 50, 50, 22, 40, 36, 40, 36, 0, 0, 23, 2, 23, 6, 2, 6, 0, 0, 10, 10, 0, 0, 19, 19, 0, 0, 1, 1, 0, 0, 34, 13, 39, 13, 34, 25, 25, 39, 0, 0, 49, 49, 35, 35, 18, 18, 0, 0, 45, 45, 33, 33, 14, 14, 0, 0, 16, 24, 16, 24, 0, 0, 38, 28, 43, 28, 43, 38, 0, 0, 41, 41, 0, 0, 29, 29, 0, 0, 17, 17, 0]
3	Solution - 1235	181	807	13	1	19	[0, 21, 7, 47, 11, 21, 7, 11, 47, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 26, 8, 9, 8, 26, 9, 0, 0, 48, 37, 30, 30, 37, 48, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 32, 20, 31, 20, 42, 31, 42, 32, 0, 0, 22, 50, 50, 22, 40, 36, 40, 36, 0, 0, 23, 2, 23, 6, 2, 6, 0, 0, 10, 10, 0, 0, 19, 19, 0, 0, 1, 1, 0, 0, 34, 13, 39, 13, 34, 25, 25, 39, 0, 0, 49, 49, 35, 35, 18, 18, 0, 0, 45, 45, 33, 33, 14, 14, 0, 0, 16, 24, 16, 24, 0, 0, 38, 28, 43, 28, 43, 38, 0, 0, 41, 41, 0, 0, 29, 29, 0, 0, 17, 17, 0]
4	Solution - 1235	181	807	13	1	19	[0, 21, 7, 47, 11, 21, 7, 11, 47, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 26, 8, 9, 8, 26, 9, 0, 0, 48, 37, 30, 30, 37, 48, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 32, 20, 31, 20, 42, 31, 42, 32, 0, 0, 22, 50, 50, 22, 40, 36, 40, 36, 0, 0, 23, 2, 23, 6, 2, 6, 0, 0, 10, 10, 0, 0, 19, 19, 0, 0, 1, 1, 0, 0, 34, 13, 39, 13, 34, 25, 25, 39, 0, 0, 49, 49, 35, 35, 18, 18, 0, 0, 45, 45, 33, 33, 14, 14, 0, 0, 16, 24, 16, 24, 0, 0, 38, 28, 43, 28, 43, 38, 0, 0, 41, 41, 0, 0, 29, 29, 0, 0, 17, 17, 0]
5	Solution - 1154	180	803	9	1	19	[0, 50, 17, 31, 17, 42, 42, 31, 50, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 21, 7, 47, 11, 21, 7, 11, 47, 0, 0, 26, 8, 9, 8, 26, 9, 0, 0, 48, 37, 30, 30, 37, 48, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 35, 20, 18, 20, 49, 49, 35, 18, 0, 0, 19, 19, 0, 0, 23, 2, 23, 6, 2, 6, 0, 0, 10, 10, 0, 0, 1, 1, 0, 0, 34, 13, 39, 13, 34, 25, 25, 39, 0, 0, 45, 45, 33, 33, 14, 14, 0, 0, 22, 22, 28, 36, 24, 24, 36, 28, 0, 0, 38, 40, 40, 43, 43, 38, 0, 0, 29, 29, 0, 0, 41, 41, 0, 0, 32, 32, 0, 0, 16, 16, 0]
6	Solution - 1154	180	803	9	1	19	[0, 50, 17, 31, 17, 42, 42, 31, 50, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 21, 7, 47, 11, 21, 7, 11, 47, 0, 0, 26, 8, 9, 8, 26, 9, 0, 0, 48, 37, 30, 30, 37, 48, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 35, 20, 18, 20, 49, 49, 35, 18, 0, 0, 19, 19, 0, 0, 23, 2, 23, 6, 2, 6, 0, 0, 10, 10, 0, 0, 1, 1, 0, 0, 34, 13, 39, 13, 34, 25, 25, 39, 0, 0, 45, 45, 33, 33, 14, 14, 0, 0, 22, 22, 28, 36, 24, 24, 36, 28, 0, 0, 38, 40, 40, 43, 43, 38, 0, 0, 29, 29, 0, 0, 41, 41, 0, 0, 32, 32, 0, 0, 16, 16, 0]
7	Solution - 1154	180	803	9	1	19	[0, 50, 17, 31, 17, 42, 42, 31, 50, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 21, 7, 47, 11, 21, 7, 11, 47, 0, 0, 26, 8, 9, 8, 26, 9, 0, 0, 48, 37, 30, 30, 37, 48, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 35, 20, 18, 20, 49, 49, 35, 18, 0, 0, 19, 19, 0, 0, 23, 2, 23, 6, 2, 6, 0, 0, 10, 10, 0, 0, 1, 1, 0, 0, 34, 13, 39, 13, 34, 25, 25, 39, 0, 0, 45, 45, 33, 33, 14, 14, 0, 0, 22, 22, 28, 36, 24, 24, 36, 28, 0, 0, 38, 40, 40, 43, 43, 38, 0, 0, 29, 29, 0, 0, 41, 41, 0, 0, 32, 32, 0, 0, 16, 16, 0]
8	Solution - 1154	180	803	9	1	19	[0, 50, 17, 31, 17, 42, 42, 31, 50, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 21, 7, 47, 11, 21, 7, 11, 47, 0, 0, 26, 8, 9, 8, 26, 9, 0, 0, 48, 37, 30, 30, 37, 48, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 35, 20, 18, 20, 49, 49, 35, 18, 0, 0, 19, 19, 0, 0, 23, 2, 23, 6, 2, 6, 0, 0, 10, 10, 0, 0, 1, 1, 0, 0, 34, 13, 39, 13, 34, 25, 25, 39, 0, 0, 45, 45, 33, 33, 14, 14, 0, 0, 22, 22, 28, 36, 24, 24, 36, 28, 0, 0, 38, 40, 40, 43, 43, 38, 0, 0, 29, 29, 0, 0, 41, 41, 0, 0, 32, 32, 0, 0, 16, 16, 0]
9	Solution - 1154	180	803	9	1	19	[0, 50, 17, 31, 17, 42, 42, 31, 50, 0, 0, 5, 4, 3, 4, 3, 46, 46, 5, 0, 0, 21, 7, 47, 11, 21, 7, 11, 47, 0, 0, 26, 8, 9, 8, 26, 9, 0, 0, 48, 37, 30, 30, 37, 48, 0, 0, 12, 44, 12, 27, 44, 15, 15, 27, 0, 0, 35, 20, 18, 20, 49, 49, 35, 18, 0, 0, 19, 19, 0, 0, 23, 2, 23, 6, 2, 6, 0, 0, 10, 10, 0, 0, 1, 1, 0, 0, 34, 13, 39, 13, 34, 25, 25, 39, 0, 0, 45, 45, 33, 33, 14, 14, 0, 0, 22, 22, 28, 36, 24, 24, 36, 28, 0, 0, 38, 40, 40, 43, 43, 38, 0, 0, 29, 29, 0, 0, 41, 41, 0, 0, 32, 32, 0, 0, 16, 16, 0]
